,Pandemic,Region,Year,Country,Domain,Sub-Domain,LoS_mean,LoS_low,LoS_high,mortality_rate,hopitalization_rate_mean,hopitalization_rate_low,hopitalization_rate_high,R0_mean,R0_low,R0_high,Object_Transmit,Blood_Transmit,Airborne,Vector_Transmit,Droplets_Transmit,latent_period_mean,latent_period_low,latent_period_high,incubation_period_mean,incubation_period_low,incubation_period_high,average_time_to_death_mean,average_time_to_death_low,average_time_to_death_high,average_time_to_discharge_mean,average_time_to_discharge_low,average_time_to_discharge_high
886,Covid-19,AMRO,2022,Dominican Republic,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
887,Covid-19,AMRO,2022,Ecuador,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
888,Covid-19,EMRO,2022,Egypt,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
889,Covid-19,AMRO,2022,El Salvador,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
890,Covid-19,AFRO,2022,Equatorial Guinea,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
891,Covid-19,AFRO,2022,Eritrea,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
892,Covid-19,EURO,2022,Estonia,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
893,Covid-19,AFRO,2022,Eswatini,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
894,Covid-19,AFRO,2022,Ethiopia,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
895,Covid-19,AMRO,2022,Falkland Islands (Malvinas),,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
896,Covid-19,EURO,2022,Faroe Islands,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
897,Covid-19,WPRO,2022,Fiji,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
898,Covid-19,EURO,2022,Finland,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
899,Covid-19,EURO,2022,France,French Guiana,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
900,Covid-19,EURO,2022,France,French Polynesia,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
901,Covid-19,EURO,2022,France,Guadeloupe,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
902,Covid-19,EURO,2022,France,Martinique,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
903,Covid-19,EURO,2022,France,Mayotte,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
904,Covid-19,EURO,2022,France,New Caledonia,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
905,Covid-19,EURO,2022,France,Reunion,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
906,Covid-19,EURO,2022,France,Saint Barthelemy,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
907,Covid-19,EURO,2022,France,Saint Pierre and Miquelon,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
908,Covid-19,EURO,2022,France,St Martin,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
909,Covid-19,EURO,2022,France,Wallis and Futuna,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
910,Covid-19,EURO,2022,France,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
911,Covid-19,AMRO,2022,French Guiana,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
912,Covid-19,WPRO,2022,French Polynesia,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
913,Covid-19,AFRO,2022,Gabon,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
914,Covid-19,AFRO,2022,Gambia,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
915,Covid-19,EURO,2022,Georgia,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
916,Covid-19,EURO,2022,Germany,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
917,Covid-19,AFRO,2022,Ghana,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
918,Covid-19,EURO,2022,Gibraltar,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
919,Covid-19,EURO,2022,Greece,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
920,Covid-19,EURO,2022,Greenland,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
921,Covid-19,AMRO,2022,Grenada,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
922,Covid-19,AMRO,2022,Guadeloupe,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
923,Covid-19,WPRO,2022,Guam,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
924,Covid-19,AMRO,2022,Guatemala,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
925,Covid-19,EURO,2022,Guernsey,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
926,Covid-19,AFRO,2022,Guinea,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
927,Covid-19,AFRO,2022,Guinea-Bissau,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
928,Covid-19,AMRO,2022,Guyana,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
929,Covid-19,AMRO,2022,Haiti,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
930,Covid-19,EURO,2022,Holy See,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
931,Covid-19,AMRO,2022,Honduras,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
932,Covid-19,EURO,2022,Hungary,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
933,Covid-19,EURO,2022,Iceland,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
934,Covid-19,SEARO,2022,India,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
935,Covid-19,SEARO,2022,Indonesia,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
936,Covid-19,EMRO,2022,Iran (Islamic Republic of),,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
937,Covid-19,EMRO,2022,Iraq,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
938,Covid-19,EURO,2022,Ireland,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
939,Covid-19,EURO,2022,Isle of Man,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
940,Covid-19,EURO,2022,Israel,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
941,Covid-19,EURO,2022,Italy,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
942,Covid-19,AMRO,2022,Jamaica,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
943,Covid-19,WPRO,2022,Japan,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
944,Covid-19,EURO,2022,Jersey,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
945,Covid-19,EMRO,2022,Jordan,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
946,Covid-19,EURO,2022,Kazakhstan,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
947,Covid-19,AFRO,2022,Kenya,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
948,Covid-19,WPRO,2022,Kiribati,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
949,Covid-19,EURO,2022,Kosovo[1],,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
950,Covid-19,EMRO,2022,Kuwait,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
951,Covid-19,EURO,2022,Kyrgyzstan,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
952,Covid-19,WPRO,2022,Lao People's Democratic Republic,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
953,Covid-19,EURO,2022,Latvia,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
954,Covid-19,EMRO,2022,Lebanon,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
955,Covid-19,AFRO,2022,Lesotho,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
956,Covid-19,AFRO,2022,Liberia,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
957,Covid-19,EMRO,2022,Libya,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
958,Covid-19,EURO,2022,Liechtenstein,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
959,Covid-19,EURO,2022,Lithuania,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
960,Covid-19,EURO,2022,Luxembourg,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
961,Covid-19,AFRO,2022,Madagascar,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
962,Covid-19,AFRO,2022,Malawi,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
963,Covid-19,WPRO,2022,Malaysia,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
964,Covid-19,SEARO,2022,Maldives,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
965,Covid-19,AFRO,2022,Mali,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
966,Covid-19,EURO,2022,Malta,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
967,Covid-19,WPRO,2022,Marshall Islands,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
968,Covid-19,AMRO,2022,Martinique,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
969,Covid-19,AFRO,2022,Mauritania,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
970,Covid-19,AFRO,2022,Mauritius,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
971,Covid-19,AFRO,2022,Mayotte,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
972,Covid-19,AMRO,2022,Mexico,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
973,Covid-19,WPRO,2022,Micronesia (Federated States of),,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
974,Covid-19,EURO,2022,Monaco,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
975,Covid-19,WPRO,2022,Mongolia,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
976,Covid-19,EURO,2022,Montenegro,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
977,Covid-19,AMRO,2022,Montserrat,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
978,Covid-19,EMRO,2022,Morocco,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
979,Covid-19,AFRO,2022,Mozambique,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
980,Covid-19,SEARO,2022,Myanmar,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
981,Covid-19,AFRO,2022,Namibia,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
982,Covid-19,WPRO,2022,Nauru,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
983,Covid-19,SEARO,2022,Nepal,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
984,Covid-19,EURO,2022,Netherlands,Aruba,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
985,Covid-19,EURO,2022,Netherlands,"Bonaire, Sint Eustatius and Saba",,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
986,Covid-19,EURO,2022,Netherlands,Curacao,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
987,Covid-19,EURO,2022,Netherlands,Sint Maarten,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
988,Covid-19,EURO,2022,Netherlands,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
989,Covid-19,WPRO,2022,New Caledonia,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
990,Covid-19,WPRO,2022,New Zealand,Cook Islands,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
991,Covid-19,WPRO,2022,New Zealand,Niue,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
992,Covid-19,WPRO,2022,New Zealand,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
993,Covid-19,AMRO,2022,Nicaragua,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
994,Covid-19,AFRO,2022,Niger,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
995,Covid-19,AFRO,2022,Nigeria,,,,1.0,22.76,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
996,Covid-19,WPRO,2022,Niue,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
997,Covid-19,EURO,2022,North Macedonia,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
998,Covid-19,WPRO,2022,Northern Mariana Islands (Commonwealth of the),,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
999,Covid-19,EURO,2022,Norway,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1000,Covid-19,EMRO,2022,Oman,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1001,Covid-19,Other,2022,Other,,,,5.96,21.38,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1002,Covid-19,EMRO,2022,Pakistan,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1003,Covid-19,WPRO,2022,Palau,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1004,Covid-19,AMRO,2022,Panama,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1005,Covid-19,WPRO,2022,Papua New Guinea,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1006,Covid-19,AMRO,2022,Paraguay,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1007,Covid-19,AMRO,2022,Peru,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1008,Covid-19,WPRO,2022,Philippines,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1009,Covid-19,WPRO,2022,Pitcairn Islands,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1010,Covid-19,EURO,2022,Poland,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1011,Covid-19,EURO,2022,Portugal,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1012,Covid-19,AMRO,2022,Puerto Rico,,,,11.45,26.91,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1013,Covid-19,EMRO,2022,Qatar,,,,8.26,15.6,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1014,Covid-19,WPRO,2022,Republic of Korea,,,,15.7,21.12,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1015,Covid-19,EURO,2022,Republic of Moldova,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
1016,Covid-19,EURO,2022,Romania,,,,9.03,21.59,0.011,0.048,0.004,0.092,,1.4,6.49,1,0,1,0,1,5.5,5.1,5.9,6.9,6.3,7.5,,2.0,10.0,,,
