Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Orthomyxovididae,Influenza Viruses,,United States,,2009-08-30,Influenza Like Illness,14556,
Orthomyxovididae,Influenza Viruses,,United States,,2009-09-06,Influenza Like Illness,21350,
Orthomyxovididae,Influenza Viruses,,United States,,2009-09-13,Influenza Like Illness,22561,
Orthomyxovididae,Influenza Viruses,,United States,,2009-09-20,Influenza Like Illness,26091,
Orthomyxovididae,Influenza Viruses,,United States,,2009-09-27,Influenza Like Illness,24454,
Orthomyxovididae,Influenza Viruses,,United States,,2009-10-04,Influenza Like Illness,27919,
Orthomyxovididae,Influenza Viruses,,United States,,2009-10-11,Influenza Like Illness,48420,
Orthomyxovididae,Influenza Viruses,,United States,,2009-10-18,Influenza Like Illness,58196,
Orthomyxovididae,Influenza Viruses,,United States,,2009-10-25,Influenza Like Illness,69068,
Orthomyxovididae,Influenza Viruses,,United States,,2009-11-01,Influenza Like Illness,66411,
Orthomyxovididae,Influenza Viruses,,United States,,2009-11-08,Influenza Like Illness,57017,
Orthomyxovididae,Influenza Viruses,,United States,,2009-11-15,Influenza Like Illness,42729,
Orthomyxovididae,Influenza Viruses,,United States,,2009-11-22,Influenza Like Illness,32520,
Orthomyxovididae,Influenza Viruses,,United States,,2009-11-29,Influenza Like Illness,22508,
Orthomyxovididae,Influenza Viruses,,United States,,2009-12-06,Influenza Like Illness,21730,
Orthomyxovididae,Influenza Viruses,,United States,,2009-12-13,Influenza Like Illness,19325,
Orthomyxovididae,Influenza Viruses,,United States,,2009-12-20,Influenza Like Illness,17081,
Orthomyxovididae,Influenza Viruses,,United States,,2009-12-27,Influenza Like Illness,14575,
Orthomyxovididae,Influenza Viruses,,United States,,2010-01-03,Influenza Like Illness,15613,
Orthomyxovididae,Influenza Viruses,,United States,,2010-01-10,Influenza Like Illness,14299,
Orthomyxovididae,Influenza Viruses,,United States,,2010-01-17,Influenza Like Illness,14088,
Orthomyxovididae,Influenza Viruses,,United States,,2010-01-24,Influenza Like Illness,14757,
Orthomyxovididae,Influenza Viruses,,United States,,2010-01-31,Influenza Like Illness,15122,
Orthomyxovididae,Influenza Viruses,,United States,,2010-02-07,Influenza Like Illness,16037,
Orthomyxovididae,Influenza Viruses,,United States,,2010-02-14,Influenza Like Illness,15381,
Orthomyxovididae,Influenza Viruses,,United States,,2010-02-21,Influenza Like Illness,15065,
Orthomyxovididae,Influenza Viruses,,United States,,2010-02-28,Influenza Like Illness,16087,
Orthomyxovididae,Influenza Viruses,,United States,,2010-03-07,Influenza Like Illness,14486,
Orthomyxovididae,Influenza Viruses,,United States,,2010-03-14,Influenza Like Illness,14354,
Orthomyxovididae,Influenza Viruses,,United States,,2010-03-21,Influenza Like Illness,12601,
Orthomyxovididae,Influenza Viruses,,United States,,2010-03-28,Influenza Like Illness,11191,
Orthomyxovididae,Influenza Viruses,,United States,,2010-04-04,Influenza Like Illness,10359,
Orthomyxovididae,Influenza Viruses,,United States,,2010-04-11,Influenza Like Illness,8813,
Orthomyxovididae,Influenza Viruses,,United States,,2010-04-18,Influenza Like Illness,8801,
Orthomyxovididae,Influenza Viruses,,United States,,2010-04-25,Influenza Like Illness,8362,
Orthomyxovididae,Influenza Viruses,,United States,,2010-05-02,Influenza Like Illness,8440,
Orthomyxovididae,Influenza Viruses,,United States,,2010-05-09,Influenza Like Illness,7914,
Orthomyxovididae,Influenza Viruses,,United States,,2010-05-16,Influenza Like Illness,7697,
Orthomyxovididae,Influenza Viruses,,United States,,2010-05-23,Influenza Like Illness,7603,
Orthomyxovididae,Influenza Viruses,,United States,,2010-05-30,Influenza Like Illness,6853,
Orthomyxovididae,Influenza Viruses,,United States,,2010-06-06,Influenza Like Illness,6595,
Orthomyxovididae,Influenza Viruses,,United States,,2010-06-13,Influenza Like Illness,5755,
Orthomyxovididae,Influenza Viruses,,United States,,2010-06-20,Influenza Like Illness,5316,
Orthomyxovididae,Influenza Viruses,,United States,,2010-06-27,Influenza Like Illness,5334,
Orthomyxovididae,Influenza Viruses,,United States,,2010-07-04,Influenza Like Illness,4718,
Orthomyxovididae,Influenza Viruses,,United States,,2010-07-11,Influenza Like Illness,4691,
Orthomyxovididae,Influenza Viruses,,United States,,2010-07-18,Influenza Like Illness,4234,
Orthomyxovididae,Influenza Viruses,,United States,,2010-07-25,Influenza Like Illness,3950,
Orthomyxovididae,Influenza Viruses,,United States,,2010-08-01,Influenza Like Illness,3850,
Orthomyxovididae,Influenza Viruses,,United States,,2010-08-08,Influenza Like Illness,4077,
Orthomyxovididae,Influenza Viruses,,United States,,2010-08-15,Influenza Like Illness,4008,
Orthomyxovididae,Influenza Viruses,,United States,,2010-08-22,Influenza Like Illness,4518,
Orthomyxovididae,Influenza Viruses,,United States,,2010-08-29,Influenza Like Illness,4420,
Orthomyxovididae,Influenza Viruses,,United States,,2010-09-05,Influenza Like Illness,5007,
Orthomyxovididae,Influenza Viruses,,United States,,2010-09-12,Influenza Like Illness,5493,
Orthomyxovididae,Influenza Viruses,,United States,,2010-09-19,Influenza Like Illness,5510,
Orthomyxovididae,Influenza Viruses,,United States,,2010-09-26,Influenza Like Illness,6741,
Orthomyxovididae,Influenza Viruses,,United States,,2010-10-03,Influenza Like Illness,6387,
Orthomyxovididae,Influenza Viruses,,United States,,2010-10-10,Influenza Like Illness,8473,
Orthomyxovididae,Influenza Viruses,,United States,,2010-10-17,Influenza Like Illness,9347,
Orthomyxovididae,Influenza Viruses,,United States,,2010-10-24,Influenza Like Illness,9684,
Orthomyxovididae,Influenza Viruses,,United States,,2010-10-31,Influenza Like Illness,9904,
Orthomyxovididae,Influenza Viruses,,United States,,2010-11-07,Influenza Like Illness,11020,
Orthomyxovididae,Influenza Viruses,,United States,,2010-11-14,Influenza Like Illness,11807,
Orthomyxovididae,Influenza Viruses,,United States,,2010-11-21,Influenza Like Illness,13336,
Orthomyxovididae,Influenza Viruses,,United States,,2010-11-28,Influenza Like Illness,12079,
Orthomyxovididae,Influenza Viruses,,United States,,2010-12-05,Influenza Like Illness,13997,
Orthomyxovididae,Influenza Viruses,,United States,,2010-12-12,Influenza Like Illness,14958,
Orthomyxovididae,Influenza Viruses,,United States,,2010-12-19,Influenza Like Illness,18022,
Orthomyxovididae,Influenza Viruses,,United States,,2010-12-26,Influenza Like Illness,19899,
Orthomyxovididae,Influenza Viruses,,United States,,2011-01-02,Influenza Like Illness,20346,
Orthomyxovididae,Influenza Viruses,,United States,,2011-01-09,Influenza Like Illness,20026,
Orthomyxovididae,Influenza Viruses,,United States,,2011-01-16,Influenza Like Illness,20721,
Orthomyxovididae,Influenza Viruses,,United States,,2011-01-23,Influenza Like Illness,26257,
Orthomyxovididae,Influenza Viruses,,United States,,2011-01-30,Influenza Like Illness,31975,
Orthomyxovididae,Influenza Viruses,,United States,,2011-02-06,Influenza Like Illness,34284,
Orthomyxovididae,Influenza Viruses,,United States,,2011-02-13,Influenza Like Illness,34456,
Orthomyxovididae,Influenza Viruses,,United States,,2011-02-20,Influenza Like Illness,36567,
Orthomyxovididae,Influenza Viruses,,United States,,2011-02-27,Influenza Like Illness,31277,
Orthomyxovididae,Influenza Viruses,,United States,,2011-03-06,Influenza Like Illness,24627,
Orthomyxovididae,Influenza Viruses,,United States,,2011-03-13,Influenza Like Illness,20377,
Orthomyxovididae,Influenza Viruses,,United States,,2011-03-20,Influenza Like Illness,17309,
Orthomyxovididae,Influenza Viruses,,United States,,2011-03-27,Influenza Like Illness,14031,
Orthomyxovididae,Influenza Viruses,,United States,,2011-04-03,Influenza Like Illness,12957,
Orthomyxovididae,Influenza Viruses,,United States,,2011-04-10,Influenza Like Illness,11498,
Orthomyxovididae,Influenza Viruses,,United States,,2011-04-17,Influenza Like Illness,9391,
Orthomyxovididae,Influenza Viruses,,United States,,2011-04-24,Influenza Like Illness,8695,
Orthomyxovididae,Influenza Viruses,,United States,,2011-05-01,Influenza Like Illness,7830,
Orthomyxovididae,Influenza Viruses,,United States,,2011-05-08,Influenza Like Illness,7307,
Orthomyxovididae,Influenza Viruses,,United States,,2011-05-15,Influenza Like Illness,7236,
Orthomyxovididae,Influenza Viruses,,United States,,2011-05-22,Influenza Like Illness,6530,
Orthomyxovididae,Influenza Viruses,,United States,,2011-05-29,Influenza Like Illness,6072,
Orthomyxovididae,Influenza Viruses,,United States,,2011-06-05,Influenza Like Illness,5946,
Orthomyxovididae,Influenza Viruses,,United States,,2011-06-12,Influenza Like Illness,5547,
Orthomyxovididae,Influenza Viruses,,United States,,2011-06-19,Influenza Like Illness,4989,
Orthomyxovididae,Influenza Viruses,,United States,,2011-06-26,Influenza Like Illness,4448,
Orthomyxovididae,Influenza Viruses,,United States,,2011-07-03,Influenza Like Illness,4218,
Orthomyxovididae,Influenza Viruses,,United States,,2011-07-10,Influenza Like Illness,4009,
Orthomyxovididae,Influenza Viruses,,United States,,2011-07-17,Influenza Like Illness,3721,
Orthomyxovididae,Influenza Viruses,,United States,,2011-07-24,Influenza Like Illness,3597,
Orthomyxovididae,Influenza Viruses,,United States,,2011-07-31,Influenza Like Illness,3538,
Orthomyxovididae,Influenza Viruses,,United States,,2011-08-07,Influenza Like Illness,3202,
Orthomyxovididae,Influenza Viruses,,United States,,2011-08-14,Influenza Like Illness,3523,
Orthomyxovididae,Influenza Viruses,,United States,,2011-08-21,Influenza Like Illness,3874,
Orthomyxovididae,Influenza Viruses,,United States,,2011-08-28,Influenza Like Illness,4444,
Orthomyxovididae,Influenza Viruses,,United States,,2011-09-04,Influenza Like Illness,4717,
Orthomyxovididae,Influenza Viruses,,United States,,2011-09-11,Influenza Like Illness,4813,
Orthomyxovididae,Influenza Viruses,,United States,,2011-09-18,Influenza Like Illness,5567,
Orthomyxovididae,Influenza Viruses,,United States,,2011-09-25,Influenza Like Illness,5822,
Orthomyxovididae,Influenza Viruses,,United States,,2011-10-02,Influenza Like Illness,6708,
Orthomyxovididae,Influenza Viruses,,United States,,2011-10-09,Influenza Like Illness,9365,
Orthomyxovididae,Influenza Viruses,,United States,,2011-10-16,Influenza Like Illness,9803,
Orthomyxovididae,Influenza Viruses,,United States,,2011-10-23,Influenza Like Illness,9958,
Orthomyxovididae,Influenza Viruses,,United States,,2011-10-30,Influenza Like Illness,10298,
Orthomyxovididae,Influenza Viruses,,United States,,2011-11-06,Influenza Like Illness,11396,
Orthomyxovididae,Influenza Viruses,,United States,,2011-11-13,Influenza Like Illness,11496,
Orthomyxovididae,Influenza Viruses,,United States,,2011-11-20,Influenza Like Illness,11721,
Orthomyxovididae,Influenza Viruses,,United States,,2011-11-27,Influenza Like Illness,10377,
Orthomyxovididae,Influenza Viruses,,United States,,2011-12-04,Influenza Like Illness,11479,
Orthomyxovididae,Influenza Viruses,,United States,,2011-12-11,Influenza Like Illness,11187,
Orthomyxovididae,Influenza Viruses,,United States,,2011-12-18,Influenza Like Illness,12137,
Orthomyxovididae,Influenza Viruses,,United States,,2011-12-25,Influenza Like Illness,11958,
Orthomyxovididae,Influenza Viruses,,United States,,2012-01-01,Influenza Like Illness,12356,
Orthomyxovididae,Influenza Viruses,,United States,,2012-01-08,Influenza Like Illness,11992,
Orthomyxovididae,Influenza Viruses,,United States,,2012-01-15,Influenza Like Illness,11543,
Orthomyxovididae,Influenza Viruses,,United States,,2012-01-22,Influenza Like Illness,11939,
Orthomyxovididae,Influenza Viruses,,United States,,2012-01-29,Influenza Like Illness,13209,
Orthomyxovididae,Influenza Viruses,,United States,,2012-02-05,Influenza Like Illness,14448,
Orthomyxovididae,Influenza Viruses,,United States,,2012-02-12,Influenza Like Illness,14624,
Orthomyxovididae,Influenza Viruses,,United States,,2012-02-19,Influenza Like Illness,15929,
Orthomyxovididae,Influenza Viruses,,United States,,2012-02-26,Influenza Like Illness,16137,
Orthomyxovididae,Influenza Viruses,,United States,,2012-03-04,Influenza Like Illness,16518,
Orthomyxovididae,Influenza Viruses,,United States,,2012-03-11,Influenza Like Illness,15763,
Orthomyxovididae,Influenza Viruses,,United States,,2012-03-18,Influenza Like Illness,17150,
Orthomyxovididae,Influenza Viruses,,United States,,2012-03-25,Influenza Like Illness,14524,
Orthomyxovididae,Influenza Viruses,,United States,,2012-04-01,Influenza Like Illness,13017,
Orthomyxovididae,Influenza Viruses,,United States,,2012-04-08,Influenza Like Illness,11930,
Orthomyxovididae,Influenza Viruses,,United States,,2012-04-15,Influenza Like Illness,10732,
Orthomyxovididae,Influenza Viruses,,United States,,2012-04-22,Influenza Like Illness,10123,
Orthomyxovididae,Influenza Viruses,,United States,,2012-04-29,Influenza Like Illness,9370,
Orthomyxovididae,Influenza Viruses,,United States,,2012-05-06,Influenza Like Illness,8999,
Orthomyxovididae,Influenza Viruses,,United States,,2012-05-13,Influenza Like Illness,8576,
Orthomyxovididae,Influenza Viruses,,United States,,2012-05-20,Influenza Like Illness,8062,
Orthomyxovididae,Influenza Viruses,,United States,,2012-05-27,Influenza Like Illness,7878,
Orthomyxovididae,Influenza Viruses,,United States,,2012-06-03,Influenza Like Illness,7153,
Orthomyxovididae,Influenza Viruses,,United States,,2012-06-10,Influenza Like Illness,6765,
Orthomyxovididae,Influenza Viruses,,United States,,2012-06-17,Influenza Like Illness,6133,
Orthomyxovididae,Influenza Viruses,,United States,,2012-06-24,Influenza Like Illness,6048,
Orthomyxovididae,Influenza Viruses,,United States,,2012-07-01,Influenza Like Illness,5786,
Orthomyxovididae,Influenza Viruses,,United States,,2012-07-08,Influenza Like Illness,5291,
Orthomyxovididae,Influenza Viruses,,United States,,2012-07-15,Influenza Like Illness,5185,
Orthomyxovididae,Influenza Viruses,,United States,,2012-07-22,Influenza Like Illness,4931,
Orthomyxovididae,Influenza Viruses,,United States,,2012-07-29,Influenza Like Illness,5103,
Orthomyxovididae,Influenza Viruses,,United States,,2012-08-05,Influenza Like Illness,5159,
Orthomyxovididae,Influenza Viruses,,United States,,2012-08-12,Influenza Like Illness,5026,
Orthomyxovididae,Influenza Viruses,,United States,,2012-08-19,Influenza Like Illness,5051,
Orthomyxovididae,Influenza Viruses,,United States,,2012-08-26,Influenza Like Illness,6141,
Orthomyxovididae,Influenza Viruses,,United States,,2012-09-02,Influenza Like Illness,6318,
Orthomyxovididae,Influenza Viruses,,United States,,2012-09-09,Influenza Like Illness,6296,
Orthomyxovididae,Influenza Viruses,,United States,,2012-09-16,Influenza Like Illness,7382,
Orthomyxovididae,Influenza Viruses,,United States,,2012-09-23,Influenza Like Illness,7656,
Orthomyxovididae,Influenza Viruses,,United States,,2012-09-30,Influenza Like Illness,7807,
Orthomyxovididae,Influenza Viruses,,United States,,2012-10-07,Influenza Like Illness,9395,
Orthomyxovididae,Influenza Viruses,,United States,,2012-10-14,Influenza Like Illness,10158,
Orthomyxovididae,Influenza Viruses,,United States,,2012-10-21,Influenza Like Illness,10585,
Orthomyxovididae,Influenza Viruses,,United States,,2012-10-28,Influenza Like Illness,10913,
Orthomyxovididae,Influenza Viruses,,United States,,2012-11-04,Influenza Like Illness,11061,
Orthomyxovididae,Influenza Viruses,,United States,,2012-11-11,Influenza Like Illness,12674,
Orthomyxovididae,Influenza Viruses,,United States,,2012-11-18,Influenza Like Illness,13623,
Orthomyxovididae,Influenza Viruses,,United States,,2012-11-25,Influenza Like Illness,14650,
Orthomyxovididae,Influenza Viruses,,United States,,2012-12-02,Influenza Like Illness,18521,
Orthomyxovididae,Influenza Viruses,,United States,,2012-12-09,Influenza Like Illness,24877,
Orthomyxovididae,Influenza Viruses,,United States,,2012-12-16,Influenza Like Illness,29432,
Orthomyxovididae,Influenza Viruses,,United States,,2012-12-23,Influenza Like Illness,34332,
Orthomyxovididae,Influenza Viruses,,United States,,2012-12-30,Influenza Like Illness,36588,
Orthomyxovididae,Influenza Viruses,,United States,,2013-01-13,Influenza Like Illness,34103,
Orthomyxovididae,Influenza Viruses,,United States,,2013-01-20,Influenza Like Illness,39896,
Orthomyxovididae,Influenza Viruses,,United States,,2013-01-27,Influenza Like Illness,39441,
Orthomyxovididae,Influenza Viruses,,United States,,2013-02-03,Influenza Like Illness,32426,
Orthomyxovididae,Influenza Viruses,,United States,,2013-02-10,Influenza Like Illness,29808,
Orthomyxovididae,Influenza Viruses,,United States,,2013-02-17,Influenza Like Illness,24987,
Orthomyxovididae,Influenza Viruses,,United States,,2013-02-24,Influenza Like Illness,22321,
Orthomyxovididae,Influenza Viruses,,United States,,2013-03-03,Influenza Like Illness,20519,
Orthomyxovididae,Influenza Viruses,,United States,,2013-03-10,Influenza Like Illness,19231,
Orthomyxovididae,Influenza Viruses,,United States,,2013-03-17,Influenza Like Illness,18829,
Orthomyxovididae,Influenza Viruses,,United States,,2013-03-24,Influenza Like Illness,17392,
Orthomyxovididae,Influenza Viruses,,United States,,2013-03-31,Influenza Like Illness,15254,
Orthomyxovididae,Influenza Viruses,,United States,,2013-04-07,Influenza Like Illness,13714,
Orthomyxovididae,Influenza Viruses,,United States,,2013-04-14,Influenza Like Illness,12273,
Orthomyxovididae,Influenza Viruses,,United States,,2013-04-21,Influenza Like Illness,10818,
Orthomyxovididae,Influenza Viruses,,United States,,2013-04-28,Influenza Like Illness,9188,
Orthomyxovididae,Influenza Viruses,,United States,,2013-05-05,Influenza Like Illness,8589,
Orthomyxovididae,Influenza Viruses,,United States,,2013-05-12,Influenza Like Illness,7986,
Orthomyxovididae,Influenza Viruses,,United States,,2013-05-19,Influenza Like Illness,7704,
Orthomyxovididae,Influenza Viruses,,United States,,2013-05-26,Influenza Like Illness,7317,
Orthomyxovididae,Influenza Viruses,,United States,,2013-06-02,Influenza Like Illness,6589,
Orthomyxovididae,Influenza Viruses,,United States,,2013-06-09,Influenza Like Illness,6190,
Orthomyxovididae,Influenza Viruses,,United States,,2013-06-16,Influenza Like Illness,5638,
Orthomyxovididae,Influenza Viruses,,United States,,2013-06-23,Influenza Like Illness,5539,
Orthomyxovididae,Influenza Viruses,,United States,,2013-06-30,Influenza Like Illness,5474,
Orthomyxovididae,Influenza Viruses,,United States,,2013-07-07,Influenza Like Illness,4915,
Orthomyxovididae,Influenza Viruses,,United States,,2013-07-14,Influenza Like Illness,4506,
Orthomyxovididae,Influenza Viruses,,United States,,2013-07-21,Influenza Like Illness,4510,
Orthomyxovididae,Influenza Viruses,,United States,,2013-07-28,Influenza Like Illness,4186,
Orthomyxovididae,Influenza Viruses,,United States,,2013-08-04,Influenza Like Illness,4233,
Orthomyxovididae,Influenza Viruses,,United States,,2013-08-11,Influenza Like Illness,3886,
Orthomyxovididae,Influenza Viruses,,United States,,2013-08-18,Influenza Like Illness,4075,
Orthomyxovididae,Influenza Viruses,,United States,,2013-08-25,Influenza Like Illness,4168,
Orthomyxovididae,Influenza Viruses,,United States,,2013-09-01,Influenza Like Illness,4317,
Orthomyxovididae,Influenza Viruses,,United States,,2013-09-08,Influenza Like Illness,5053,
Orthomyxovididae,Influenza Viruses,,United States,,2013-09-15,Influenza Like Illness,5626,
Orthomyxovididae,Influenza Viruses,,United States,,2013-09-22,Influenza Like Illness,6374,
Orthomyxovididae,Influenza Viruses,,United States,,2013-09-29,Influenza Like Illness,7110,
Orthomyxovididae,Influenza Viruses,,United States,,2013-10-06,Influenza Like Illness,7963,
Orthomyxovididae,Influenza Viruses,,United States,,2013-10-13,Influenza Like Illness,9677,
Orthomyxovididae,Influenza Viruses,,United States,,2013-10-20,Influenza Like Illness,10420,
Orthomyxovididae,Influenza Viruses,,United States,,2013-10-27,Influenza Like Illness,10658,
Orthomyxovididae,Influenza Viruses,,United States,,2013-11-03,Influenza Like Illness,12036,
Orthomyxovididae,Influenza Viruses,,United States,,2013-11-10,Influenza Like Illness,12502,
Orthomyxovididae,Influenza Viruses,,United States,,2013-11-17,Influenza Like Illness,13498,
Orthomyxovididae,Influenza Viruses,,United States,,2013-11-24,Influenza Like Illness,13927,
Orthomyxovididae,Influenza Viruses,,United States,,2013-12-01,Influenza Like Illness,15168,
Orthomyxovididae,Influenza Viruses,,United States,,2013-12-08,Influenza Like Illness,13975,
Orthomyxovididae,Influenza Viruses,,United States,,2013-12-15,Influenza Like Illness,18920,
Orthomyxovididae,Influenza Viruses,,United States,,2013-12-22,Influenza Like Illness,19398,
Orthomyxovididae,Influenza Viruses,,United States,,2013-12-29,Influenza Like Illness,24697,
Orthomyxovididae,Influenza Viruses,,United States,,2014-01-05,Influenza Like Illness,26988,
Orthomyxovididae,Influenza Viruses,,United States,,2014-01-12,Influenza Like Illness,28654,
Orthomyxovididae,Influenza Viruses,,United States,,2014-01-19,Influenza Like Illness,28147,
Orthomyxovididae,Influenza Viruses,,United States,,2014-01-26,Influenza Like Illness,28370,
Orthomyxovididae,Influenza Viruses,,United States,,2014-02-02,Influenza Like Illness,25502,
Orthomyxovididae,Influenza Viruses,,United States,,2014-02-09,Influenza Like Illness,23484,
Orthomyxovididae,Influenza Viruses,,United States,,2014-02-16,Influenza Like Illness,21085,
Orthomyxovididae,Influenza Viruses,,United States,,2014-02-23,Influenza Like Illness,18195,
Orthomyxovididae,Influenza Viruses,,United States,,2014-03-02,Influenza Like Illness,17234,
Orthomyxovididae,Influenza Viruses,,United States,,2014-03-09,Influenza Like Illness,15914,
Orthomyxovididae,Influenza Viruses,,United States,,2014-03-16,Influenza Like Illness,15044,
Orthomyxovididae,Influenza Viruses,,United States,,2014-03-23,Influenza Like Illness,14024,
Orthomyxovididae,Influenza Viruses,,United States,,2014-03-30,Influenza Like Illness,14926,
Orthomyxovididae,Influenza Viruses,,United States,,2014-04-06,Influenza Like Illness,14661,
Orthomyxovididae,Influenza Viruses,,United States,,2014-04-13,Influenza Like Illness,14637,
Orthomyxovididae,Influenza Viruses,,United States,,2014-04-20,Influenza Like Illness,14206,
Orthomyxovididae,Influenza Viruses,,United States,,2014-04-27,Influenza Like Illness,11723,
Orthomyxovididae,Influenza Viruses,,United States,,2014-05-04,Influenza Like Illness,10814,
Orthomyxovididae,Influenza Viruses,,United States,,2014-05-11,Influenza Like Illness,9648,
Orthomyxovididae,Influenza Viruses,,United States,,2014-05-18,Influenza Like Illness,9775,
Orthomyxovididae,Influenza Viruses,,United States,,2014-05-25,Influenza Like Illness,9033,
Orthomyxovididae,Influenza Viruses,,United States,,2014-06-01,Influenza Like Illness,8797,
Orthomyxovididae,Influenza Viruses,,United States,,2014-06-08,Influenza Like Illness,7658,
Orthomyxovididae,Influenza Viruses,,United States,,2014-06-15,Influenza Like Illness,7229,
Orthomyxovididae,Influenza Viruses,,United States,,2014-06-22,Influenza Like Illness,6783,
Orthomyxovididae,Influenza Viruses,,United States,,2014-06-29,Influenza Like Illness,6369,
Orthomyxovididae,Influenza Viruses,,United States,,2014-07-06,Influenza Like Illness,6038,
Orthomyxovididae,Influenza Viruses,,United States,,2014-07-13,Influenza Like Illness,5352,
Orthomyxovididae,Influenza Viruses,,United States,,2014-07-20,Influenza Like Illness,5295,
Orthomyxovididae,Influenza Viruses,,United States,,2014-07-27,Influenza Like Illness,5083,
Orthomyxovididae,Influenza Viruses,,United States,,2014-08-03,Influenza Like Illness,4765,
Orthomyxovididae,Influenza Viruses,,United States,,2014-08-10,Influenza Like Illness,4942,
Orthomyxovididae,Influenza Viruses,,United States,,2014-08-17,Influenza Like Illness,4744,
Orthomyxovididae,Influenza Viruses,,United States,,2014-08-24,Influenza Like Illness,4980,
Orthomyxovididae,Influenza Viruses,,United States,,2014-08-31,Influenza Like Illness,5305,
Orthomyxovididae,Influenza Viruses,,United States,,2014-09-07,Influenza Like Illness,5799,
Orthomyxovididae,Influenza Viruses,,United States,,2014-09-14,Influenza Like Illness,6050,
Orthomyxovididae,Influenza Viruses,,United States,,2014-09-21,Influenza Like Illness,8130,
Orthomyxovididae,Influenza Viruses,,United States,,2014-09-28,Influenza Like Illness,8888,
Orthomyxovididae,Influenza Viruses,,United States,,2014-10-05,Influenza Like Illness,8874,
Orthomyxovididae,Influenza Viruses,,United States,,2014-10-12,Influenza Like Illness,10150,
Orthomyxovididae,Influenza Viruses,,United States,,2014-10-19,Influenza Like Illness,10977,
Orthomyxovididae,Influenza Viruses,,United States,,2014-10-26,Influenza Like Illness,11941,
Orthomyxovididae,Influenza Viruses,,United States,,2014-11-02,Influenza Like Illness,12292,
Orthomyxovididae,Influenza Viruses,,United States,,2014-11-09,Influenza Like Illness,12313,
Orthomyxovididae,Influenza Viruses,,United States,,2014-11-16,Influenza Like Illness,13853,
Orthomyxovididae,Influenza Viruses,,United States,,2014-11-23,Influenza Like Illness,14062,
Orthomyxovididae,Influenza Viruses,,United States,,2014-11-30,Influenza Like Illness,16674,
Orthomyxovididae,Influenza Viruses,,United States,,2014-12-07,Influenza Like Illness,17602,
Orthomyxovididae,Influenza Viruses,,United States,,2014-12-14,Influenza Like Illness,22905,
Orthomyxovididae,Influenza Viruses,,United States,,2014-12-21,Influenza Like Illness,29172,
Orthomyxovididae,Influenza Viruses,,United States,,2014-12-28,Influenza Like Illness,37382,
Orthomyxovididae,Influenza Viruses,,United States,,2015-01-04,Influenza Like Illness,40533,
Orthomyxovididae,Influenza Viruses,,United States,,2015-01-11,Influenza Like Illness,36891,
Orthomyxovididae,Influenza Viruses,,United States,,2015-01-11,Influenza Like Illness,31483,
Orthomyxovididae,Influenza Viruses,,United States,,2015-01-18,Influenza Like Illness,31204,
Orthomyxovididae,Influenza Viruses,,United States,,2015-01-25,Influenza Like Illness,33221,
Orthomyxovididae,Influenza Viruses,,United States,,2015-02-01,Influenza Like Illness,30621,
Orthomyxovididae,Influenza Viruses,,United States,,2015-02-08,Influenza Like Illness,28151,
Orthomyxovididae,Influenza Viruses,,United States,,2015-02-15,Influenza Like Illness,25218,
Orthomyxovididae,Influenza Viruses,,United States,,2015-02-22,Influenza Like Illness,21109,
Orthomyxovididae,Influenza Viruses,,United States,,2015-03-01,Influenza Like Illness,19178,
Orthomyxovididae,Influenza Viruses,,United States,,2015-03-08,Influenza Like Illness,18441,
Orthomyxovididae,Influenza Viruses,,United States,,2015-03-15,Influenza Like Illness,17833,
Orthomyxovididae,Influenza Viruses,,United States,,2015-03-22,Influenza Like Illness,16695,
Orthomyxovididae,Influenza Viruses,,United States,,2015-03-29,Influenza Like Illness,16122,
Orthomyxovididae,Influenza Viruses,,United States,,2015-04-05,Influenza Like Illness,14975,
Orthomyxovididae,Influenza Viruses,,United States,,2015-04-12,Influenza Like Illness,13733,
Orthomyxovididae,Influenza Viruses,,United States,,2015-04-19,Influenza Like Illness,12044,
Orthomyxovididae,Influenza Viruses,,United States,,2015-04-26,Influenza Like Illness,10860,
Orthomyxovididae,Influenza Viruses,,United States,,2015-05-03,Influenza Like Illness,11095,
Orthomyxovididae,Influenza Viruses,,United States,,2015-05-10,Influenza Like Illness,10694,
Orthomyxovididae,Influenza Viruses,,United States,,2015-05-17,Influenza Like Illness,9671,
Orthomyxovididae,Influenza Viruses,,United States,,2015-05-24,Influenza Like Illness,9024,
Orthomyxovididae,Influenza Viruses,,United States,,2015-05-31,Influenza Like Illness,7913,
Orthomyxovididae,Influenza Viruses,,United States,,2015-06-07,Influenza Like Illness,6946,
Orthomyxovididae,Influenza Viruses,,United States,,2015-06-14,Influenza Like Illness,6744,
Orthomyxovididae,Influenza Viruses,,United States,,2015-06-21,Influenza Like Illness,5850,
Orthomyxovididae,Influenza Viruses,,United States,,2015-06-28,Influenza Like Illness,5913,
Orthomyxovididae,Influenza Viruses,,United States,,2015-07-05,Influenza Like Illness,5232,
Orthomyxovididae,Influenza Viruses,,United States,,2015-07-12,Influenza Like Illness,5116,
Orthomyxovididae,Influenza Viruses,,United States,,2015-07-19,Influenza Like Illness,4870,
Orthomyxovididae,Influenza Viruses,,United States,,2015-07-26,Influenza Like Illness,4626,
Orthomyxovididae,Influenza Viruses,,United States,,2015-08-02,Influenza Like Illness,4605,
