Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-24,Deaths,31,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-24,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-24,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-24,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-24,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-24,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-24,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-24,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-24,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-25,Deaths,37,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-25,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-25,Deaths,296,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-25,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Japan,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-25,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-25,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-25,Deaths,31,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-25,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-25,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-25,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-25,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-26,Deaths,37,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-26,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-26,Deaths,296,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-26,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Japan,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-26,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-26,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-26,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-26,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-26,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-26,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-26,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-27,Deaths,37,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-27,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-27,Deaths,297,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-27,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-27,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-27,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-27,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-27,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-27,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-27,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-27,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,Australia,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-30,Deaths,37,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-30,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-30,Deaths,298,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-30,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-30,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-30,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-30,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-30,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-30,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-30,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-30,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-07-01,Deaths,38,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-07-01,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-07-01,Deaths,298,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-07-01,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-07-01,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-07-01,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-07-01,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-07-01,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-07-01,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-07-01,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-07-01,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-07-02,Deaths,38,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-07-02,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-07-02,Deaths,298,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-07-02,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-07-02,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-07-02,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-07-02,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-07-02,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-07-02,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-07-02,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-07-02,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-07-03,Deaths,38,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-07-03,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-07-03,Deaths,298,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-07-03,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-07-03,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-07-03,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-07-03,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-07-03,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-07-03,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-07-03,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-07-03,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-07-04,Deaths,38,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-07-04,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-07-04,Deaths,298,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-07-04,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-07-04,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-07-04,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-07-04,Deaths,32,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-07-04,Deaths,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-07-04,Deaths,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-07-04,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-07-04,Deaths,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-07-07,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-07-07,Deaths,38,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-07-07,Deaths,348,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-07-07,Deaths,298,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-07-07,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-07-07,Deaths,84,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-07-07,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-07-07,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-07-07,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-07-07,Deaths,0,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-07-07,Deaths,0,
