Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2014-12-17,Cumulative_Cases,2416
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2014-12-24,Cumulative_Cases,2597
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2014-12-31,Cumulative_Cases,2707
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-01-07,Cumulative_Cases,2775
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-01-14,Cumulative_Cases,2806
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-01-21,Cumulative_Cases,2871
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-01-28,Cumulative_Cases,2917
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-02-04,Cumulative_Cases,2975
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-02-11,Cumulative_Cases,3044
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-02-18,Cumulative_Cases,3108
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-02-25,Cumulative_Cases,3155
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-04,Cumulative_Cases,3219
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-11,Cumulative_Cases,3285
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-18,Cumulative_Cases,3389
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-25,Cumulative_Cases,3429
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-26,Cumulative_Cases,3459
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-27,Cumulative_Cases,3466
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-30,Cumulative_Cases,3485
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-03-31,Cumulative_Cases,3492
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-01,Cumulative_Cases,3492
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-02,Cumulative_Cases,3494
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-07,Cumulative_Cases,3515
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-08,Cumulative_Cases,3515
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-09,Cumulative_Cases,3515
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-10,Cumulative_Cases,3524
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-13,Cumulative_Cases,3541
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-14,Cumulative_Cases,3548
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-15,Cumulative_Cases,3548
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-16,Cumulative_Cases,3566
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-17,Cumulative_Cases,3569
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-18,Cumulative_Cases,3565
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-19,Cumulative_Cases,3565
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-21,Cumulative_Cases,3568
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-22,Cumulative_Cases,3576
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-24,Cumulative_Cases,3585
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-26,Cumulative_Cases,3584
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-28,Cumulative_Cases,3581
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-04-29,Cumulative_Cases,3578
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-02,Cumulative_Cases,3591
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-03,Cumulative_Cases,3589
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-05,Cumulative_Cases,3592
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-06,Cumulative_Cases,3592
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-09,Cumulative_Cases,3599
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-10,Cumulative_Cases,3597
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-12,Cumulative_Cases,3615
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-13,Cumulative_Cases,3619
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-16,Cumulative_Cases,3626
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-19,Cumulative_Cases,3649
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-20,Cumulative_Cases,3647
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-24,Cumulative_Cases,3641
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-26,Cumulative_Cases,3639
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-27,Cumulative_Cases,3644
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-30,Cumulative_Cases,3653
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-05-31,Cumulative_Cases,3652
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-04,Cumulative_Cases,3657
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-05,Cumulative_Cases,3664
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-06,Cumulative_Cases,3669
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-07,Cumulative_Cases,3670
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-09,Cumulative_Cases,3674
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-10,Cumulative_Cases,3677
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-13,Cumulative_Cases,3677
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-14,Cumulative_Cases,3678
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-16,Cumulative_Cases,3675
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-17,Cumulative_Cases,3674
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-21,Cumulative_Cases,3718
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-23,Cumulative_Cases,3718
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-24,Cumulative_Cases,3720
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-29,Cumulative_Cases,3724
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-06-30,Cumulative_Cases,3745
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-03,Cumulative_Cases,3750
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-04,Cumulative_Cases,3744
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-05,Cumulative_Cases,3748
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-08,Cumulative_Cases,3748
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-09,Cumulative_Cases,3744
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-10,Cumulative_Cases,3751
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-13,Cumulative_Cases,3754
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-14,Cumulative_Cases,3760
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-15,Cumulative_Cases,3760
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-16,Cumulative_Cases,3762
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-17,Cumulative_Cases,3770
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-20,Cumulative_Cases,3784
Filoviridae,Ebolavirus,Ebola Virus/ Sudan Virus/ Tai Forest Virus/ Bundibugyo Virus,AFRO,Guinea,,,2015-07-21,Cumulative_Cases,3783
