,Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
67000,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-03,Cumulative_Deaths,0.0
67001,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-04,Cumulative_Deaths,0.0
67002,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-05,Cumulative_Deaths,0.0
67003,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-06,Cumulative_Deaths,0.0
67004,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-07,Cumulative_Deaths,0.0
67005,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-08,Cumulative_Deaths,0.0
67006,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-09,Cumulative_Deaths,0.0
67007,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-10,Cumulative_Deaths,0.0
67008,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-11,Cumulative_Deaths,0.0
67009,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-12,Cumulative_Deaths,0.0
67010,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-13,Cumulative_Deaths,0.0
67011,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-14,Cumulative_Deaths,0.0
67012,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-15,Cumulative_Deaths,0.0
67013,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-16,Cumulative_Deaths,0.0
67014,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-17,Cumulative_Deaths,0.0
67015,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-18,Cumulative_Deaths,0.0
67016,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-19,Cumulative_Deaths,0.0
67017,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-20,Cumulative_Deaths,0.0
67018,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-21,Cumulative_Deaths,0.0
67019,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-22,Cumulative_Deaths,0.0
67020,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-23,Cumulative_Deaths,0.0
67021,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-24,Cumulative_Deaths,0.0
67022,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-25,Cumulative_Deaths,0.0
67023,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-26,Cumulative_Deaths,0.0
67024,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-27,Cumulative_Deaths,0.0
67025,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-28,Cumulative_Deaths,0.0
67026,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-29,Cumulative_Deaths,0.0
67027,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-30,Cumulative_Deaths,0.0
67028,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-05-31,Cumulative_Deaths,0.0
67029,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-01,Cumulative_Deaths,0.0
67030,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-02,Cumulative_Deaths,0.0
67031,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-03,Cumulative_Deaths,0.0
67032,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-04,Cumulative_Deaths,0.0
67033,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-05,Cumulative_Deaths,0.0
67034,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-06,Cumulative_Deaths,0.0
67035,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-07,Cumulative_Deaths,0.0
67036,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-08,Cumulative_Deaths,0.0
67037,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-09,Cumulative_Deaths,0.0
67038,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-10,Cumulative_Deaths,0.0
67039,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-11,Cumulative_Deaths,0.0
67040,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-12,Cumulative_Deaths,0.0
67041,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-13,Cumulative_Deaths,0.0
67042,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-14,Cumulative_Deaths,0.0
67043,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-15,Cumulative_Deaths,0.0
67044,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-16,Cumulative_Deaths,0.0
67045,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-17,Cumulative_Deaths,0.0
67046,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-18,Cumulative_Deaths,0.0
67047,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-19,Cumulative_Deaths,0.0
67048,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-20,Cumulative_Deaths,0.0
67049,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-21,Cumulative_Deaths,0.0
67050,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-22,Cumulative_Deaths,0.0
67051,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-23,Cumulative_Deaths,0.0
67052,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-24,Cumulative_Deaths,0.0
67053,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-25,Cumulative_Deaths,0.0
67054,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-26,Cumulative_Deaths,0.0
67055,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-27,Cumulative_Deaths,0.0
67056,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-28,Cumulative_Deaths,0.0
67057,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-29,Cumulative_Deaths,0.0
67058,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-06-30,Cumulative_Deaths,0.0
67059,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-01,Cumulative_Deaths,0.0
67060,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-02,Cumulative_Deaths,0.0
67061,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-03,Cumulative_Deaths,0.0
67062,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-04,Cumulative_Deaths,0.0
67063,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-05,Cumulative_Deaths,0.0
67064,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-06,Cumulative_Deaths,0.0
67065,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-07,Cumulative_Deaths,0.0
67066,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-08,Cumulative_Deaths,0.0
67067,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-09,Cumulative_Deaths,0.0
67068,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-10,Cumulative_Deaths,0.0
67069,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-11,Cumulative_Deaths,0.0
67070,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-12,Cumulative_Deaths,0.0
67071,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-13,Cumulative_Deaths,0.0
67072,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-14,Cumulative_Deaths,0.0
67073,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-15,Cumulative_Deaths,0.0
67074,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-16,Cumulative_Deaths,0.0
67075,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-17,Cumulative_Deaths,0.0
67076,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-18,Cumulative_Deaths,0.0
67077,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-19,Cumulative_Deaths,0.0
67078,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-20,Cumulative_Deaths,0.0
67079,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-21,Cumulative_Deaths,0.0
67080,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-22,Cumulative_Deaths,0.0
67081,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-23,Cumulative_Deaths,0.0
67082,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-24,Cumulative_Deaths,0.0
67083,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-25,Cumulative_Deaths,0.0
67084,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-26,Cumulative_Deaths,0.0
67085,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-27,Cumulative_Deaths,0.0
67086,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-28,Cumulative_Deaths,0.0
67087,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-29,Cumulative_Deaths,0.0
67088,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-30,Cumulative_Deaths,0.0
67089,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-07-31,Cumulative_Deaths,0.0
67090,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-01,Cumulative_Deaths,0.0
67091,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-02,Cumulative_Deaths,0.0
67092,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-03,Cumulative_Deaths,0.0
67093,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-04,Cumulative_Deaths,0.0
67094,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-05,Cumulative_Deaths,0.0
67095,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-06,Cumulative_Deaths,0.0
67096,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-07,Cumulative_Deaths,0.0
67097,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-08,Cumulative_Deaths,0.0
67098,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-09,Cumulative_Deaths,0.0
67099,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-10,Cumulative_Deaths,0.0
67100,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-11,Cumulative_Deaths,0.0
67101,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-12,Cumulative_Deaths,0.0
67102,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-13,Cumulative_Deaths,0.0
67103,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-14,Cumulative_Deaths,0.0
67104,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-15,Cumulative_Deaths,0.0
67105,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-16,Cumulative_Deaths,0.0
67106,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-17,Cumulative_Deaths,0.0
67107,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-18,Cumulative_Deaths,0.0
67108,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-19,Cumulative_Deaths,0.0
67109,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-20,Cumulative_Deaths,0.0
67110,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-21,Cumulative_Deaths,0.0
67111,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-22,Cumulative_Deaths,0.0
67112,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-23,Cumulative_Deaths,0.0
67113,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-24,Cumulative_Deaths,0.0
67114,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-25,Cumulative_Deaths,0.0
67115,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-26,Cumulative_Deaths,0.0
67116,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-27,Cumulative_Deaths,0.0
67117,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-28,Cumulative_Deaths,0.0
67118,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-29,Cumulative_Deaths,0.0
67119,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-30,Cumulative_Deaths,0.0
67120,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-08-31,Cumulative_Deaths,0.0
67121,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-01,Cumulative_Deaths,0.0
67122,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-02,Cumulative_Deaths,0.0
67123,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-03,Cumulative_Deaths,0.0
67124,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-04,Cumulative_Deaths,0.0
67125,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-05,Cumulative_Deaths,0.0
67126,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-06,Cumulative_Deaths,0.0
67127,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-07,Cumulative_Deaths,0.0
67128,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-08,Cumulative_Deaths,0.0
67129,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-09,Cumulative_Deaths,0.0
67130,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-10,Cumulative_Deaths,0.0
67131,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-11,Cumulative_Deaths,0.0
67132,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-12,Cumulative_Deaths,0.0
67133,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-13,Cumulative_Deaths,0.0
67134,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-14,Cumulative_Deaths,0.0
67135,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-15,Cumulative_Deaths,0.0
67136,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-16,Cumulative_Deaths,0.0
67137,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-17,Cumulative_Deaths,0.0
67138,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-18,Cumulative_Deaths,0.0
67139,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-19,Cumulative_Deaths,0.0
67140,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-20,Cumulative_Deaths,0.0
67141,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-21,Cumulative_Deaths,0.0
67142,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-22,Cumulative_Deaths,0.0
67143,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-23,Cumulative_Deaths,0.0
67144,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-24,Cumulative_Deaths,0.0
67145,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-25,Cumulative_Deaths,0.0
67146,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-26,Cumulative_Deaths,0.0
67147,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-27,Cumulative_Deaths,0.0
67148,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-28,Cumulative_Deaths,0.0
67149,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-29,Cumulative_Deaths,0.0
67150,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-09-30,Cumulative_Deaths,0.0
67151,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-10-01,Cumulative_Deaths,0.0
67152,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-10-02,Cumulative_Deaths,0.0
67153,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-10-03,Cumulative_Deaths,0.0
67154,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-10-04,Cumulative_Deaths,0.0
67155,Poxviridae,Orthopoxvirus,MPXV,AMRO,Greenland,,,2023-10-05,Cumulative_Deaths,0.0
67156,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-03,Cumulative_Deaths,0.0
67157,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-04,Cumulative_Deaths,0.0
67158,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-05,Cumulative_Deaths,0.0
67159,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-06,Cumulative_Deaths,0.0
67160,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-07,Cumulative_Deaths,0.0
67161,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-08,Cumulative_Deaths,0.0
67162,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-09,Cumulative_Deaths,0.0
67163,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-10,Cumulative_Deaths,0.0
67164,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-11,Cumulative_Deaths,0.0
67165,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-12,Cumulative_Deaths,0.0
67166,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-13,Cumulative_Deaths,0.0
67167,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-14,Cumulative_Deaths,0.0
67168,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-15,Cumulative_Deaths,0.0
67169,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-16,Cumulative_Deaths,0.0
67170,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-17,Cumulative_Deaths,0.0
67171,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-18,Cumulative_Deaths,0.0
67172,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-19,Cumulative_Deaths,0.0
67173,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-20,Cumulative_Deaths,0.0
67174,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-21,Cumulative_Deaths,0.0
67175,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-22,Cumulative_Deaths,0.0
67176,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-23,Cumulative_Deaths,0.0
67177,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-24,Cumulative_Deaths,0.0
67178,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-25,Cumulative_Deaths,0.0
67179,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-26,Cumulative_Deaths,0.0
67180,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-27,Cumulative_Deaths,0.0
67181,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-28,Cumulative_Deaths,0.0
67182,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-29,Cumulative_Deaths,0.0
67183,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-30,Cumulative_Deaths,0.0
67184,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-08-31,Cumulative_Deaths,0.0
67185,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-01,Cumulative_Deaths,0.0
67186,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-02,Cumulative_Deaths,0.0
67187,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-03,Cumulative_Deaths,0.0
67188,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-04,Cumulative_Deaths,0.0
67189,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-05,Cumulative_Deaths,0.0
67190,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-06,Cumulative_Deaths,0.0
67191,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-07,Cumulative_Deaths,0.0
67192,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-08,Cumulative_Deaths,0.0
67193,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-09,Cumulative_Deaths,0.0
67194,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-10,Cumulative_Deaths,0.0
67195,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-11,Cumulative_Deaths,0.0
67196,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-12,Cumulative_Deaths,0.0
67197,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-13,Cumulative_Deaths,0.0
67198,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-14,Cumulative_Deaths,0.0
67199,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-15,Cumulative_Deaths,0.0
67200,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-16,Cumulative_Deaths,0.0
67201,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-17,Cumulative_Deaths,0.0
67202,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-18,Cumulative_Deaths,0.0
67203,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-19,Cumulative_Deaths,0.0
67204,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-20,Cumulative_Deaths,0.0
67205,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-21,Cumulative_Deaths,0.0
67206,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-22,Cumulative_Deaths,0.0
67207,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-23,Cumulative_Deaths,0.0
67208,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-24,Cumulative_Deaths,0.0
67209,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-25,Cumulative_Deaths,0.0
67210,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-26,Cumulative_Deaths,0.0
67211,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-27,Cumulative_Deaths,0.0
67212,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-28,Cumulative_Deaths,0.0
67213,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-29,Cumulative_Deaths,0.0
67214,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-09-30,Cumulative_Deaths,0.0
67215,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-01,Cumulative_Deaths,0.0
67216,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-02,Cumulative_Deaths,0.0
67217,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-03,Cumulative_Deaths,0.0
67218,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-04,Cumulative_Deaths,0.0
67219,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-05,Cumulative_Deaths,0.0
67220,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-06,Cumulative_Deaths,0.0
67221,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-07,Cumulative_Deaths,0.0
67222,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-08,Cumulative_Deaths,0.0
67223,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-09,Cumulative_Deaths,0.0
67224,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-10,Cumulative_Deaths,0.0
67225,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-11,Cumulative_Deaths,0.0
67226,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-12,Cumulative_Deaths,0.0
67227,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-13,Cumulative_Deaths,0.0
67228,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-14,Cumulative_Deaths,0.0
67229,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-15,Cumulative_Deaths,0.0
67230,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-16,Cumulative_Deaths,0.0
67231,Poxviridae,Orthopoxvirus,MPXV,AMRO,Guadeloupe,,,2022-10-17,Cumulative_Deaths,0.0
